13.325375318527222,77.08
13.3896803855896,77.02
13.470213174819946,77.02
13.54923415184021,77.14
13.629678726196289,77.06
13.693398475646973,77.02
13.757461786270142,76.99
13.837461471557617,77.02
13.901240825653076,77.02
13.965292692184448,77.0
14.029614448547363,77.05
14.093312501907349,76.97
14.17306661605835,77.04
14.253043413162231,76.89
14.333112955093384,76.87
14.413004398345947,76.92
14.492828845977783,76.85
14.573023796081543,76.88
14.652620553970337,76.97
14.716691493988037,76.85
14.797049283981323,76.73
14.860089778900146,76.89
14.924540996551514,76.71
14.988324642181396,76.72
15.068455934524536,76.73
15.149041414260864,76.74
15.228424310684204,76.77
15.309323072433472,76.76
15.388445615768433,76.82
15.468390226364136,76.7
15.548022031784058,76.67
15.62839961051941,76.69
15.707793474197388,76.7
15.772422075271606,76.61
15.851771593093872,76.58
15.931349277496338,76.56
15.995785236358643,76.59
16.076411724090576,76.49
16.15610957145691,76.45
16.236513137817383,76.49
16.31653070449829,76.46
16.39582371711731,76.44
16.459179639816284,76.46
16.523772954940796,76.5
16.587607622146606,76.41
16.66766667366028,76.43
16.732057571411133,76.48
16.7956600189209,76.36
16.875770330429077,76.34
16.95505166053772,76.28
17.035115480422974,76.32
17.115588665008545,76.34
17.195451974868774,76.33
17.259512901306152,76.35
17.32320523262024,76.25
17.403428077697754,76.3
17.482739448547363,76.26
17.563230752944946,76.27
17.626749277114868,76.35
17.707013607025146,76.18
17.787524938583374,76.14
17.86726427078247,76.18
17.946807146072388,76.12
18.010470628738403,76.18
18.073988437652588,76.15
18.138798713684082,76.11
18.20182180404663,76.09
18.26666498184204,76.11
18.346370935440063,76.01
18.426517009735107,76.08
18.50680446624756,76.07
18.58586597442627,76.06
18.650543928146362,75.91
18.71400547027588,75.98
18.778189659118652,75.99
18.841881036758423,76.06
18.9065043926239,75.97
18.98685884475708,76.02
19.066030740737915,76.02
19.146615028381348,75.81
19.21001696586609,75.97
19.273447513580322,76.01
19.35503578186035,75.96
19.433813333511353,75.9
19.49765920639038,75.87
19.56167221069336,75.74
19.641993284225464,75.81
19.70500349998474,75.87
19.786078214645386,75.77
19.86520743370056,75.93
19.94541096687317,75.76
20.025181770324707,75.77
20.105642080307007,75.63
20.185476064682007,75.83
20.249232530593872,75.72
20.313244104385376,75.66
20.393009424209595,75.67
20.47275686264038,75.71
20.553616762161255,75.74
20.633363485336304,75.66
20.71298098564148,75.65
20.7930269241333,75.64
20.87286615371704,75.66
20.95253348350525,75.59
21.01616907119751,75.53
21.080976486206055,75.58
21.160752534866333,75.43
21.224507570266724,75.49
21.288742542266846,75.55
21.352161169052124,75.56
21.432751893997192,75.48
21.51254391670227,75.47
21.57606792449951,75.44
21.63997530937195,75.49
21.703783750534058,75.52
21.768140077590942,75.46
21.8316810131073,75.46
21.911903619766235,75.45
21.991794109344482,75.39
22.056029796600342,75.43
22.119582891464233,75.4
22.200252532958984,75.32
22.279324293136597,75.27
22.359622478485107,75.32
22.42375349998474,75.33
22.487504243850708,75.27
22.551658630371094,75.38
22.615485668182373,75.21
22.695484161376953,75.32
22.75894522666931,75.23
22.822829246520996,75.26
22.887506008148193,75.14
22.967231035232544,75.17
23.04713535308838,75.18
23.111034631729126,75.18
23.175615310668945,75.18
23.254972457885742,75.09
23.334879636764526,75.07
23.414918661117554,75.2
23.49435567855835,75.17
23.559256315231323,75.05
23.62303400039673,75.01
23.702590703964233,75.0
23.782620191574097,74.97
23.846466541290283,74.98
23.9270122051239,74.92
23.990562438964844,74.92
24.070998907089233,74.92
24.15008521080017,74.92
24.23119878768921,74.88
24.310961961746216,74.97
24.389724254608154,74.98
24.470197200775146,74.89
24.550963163375854,74.88
24.63038396835327,75.05
24.710118532180786,74.88
24.774372816085815,74.94
24.838042736053467,74.84
24.91807508468628,74.82
24.99772548675537,74.78
25.06202983856201,74.81
25.142091989517212,74.74
25.221802234649658,74.86
25.30161190032959,74.73
25.382068872451782,74.72
25.461650609970093,74.6
25.541009664535522,74.69
25.621479034423828,74.74
25.685165405273438,74.62
25.748445510864258,74.62
25.828959465026855,74.49
25.910082578659058,74.55
25.988976001739502,74.54
26.070216417312622,74.56
26.1488356590271,74.62
26.212714433670044,74.61
26.29289674758911,74.52
26.357029914855957,74.51
26.421269178390503,74.52
26.500876665115356,74.62
26.56496000289917,74.61
26.64504599571228,74.32
26.72420310974121,74.44
26.80501651763916,74.49
26.86876392364502,74.36
26.94841241836548,74.37
27.012681245803833,74.4
27.07618737220764,74.46
27.139859437942505,74.43
27.220103979110718,74.33
27.30095648765564,74.32
27.380326747894287,74.28
27.443596124649048,74.21
27.524463176727295,74.3
27.58851957321167,74.29
27.651948928833008,74.28
27.716119050979614,74.19
27.779955625534058,74.29
27.843580961227417,74.21
27.907774448394775,74.24
27.97195863723755,74.27
28.052057027816772,74.14
28.131619215011597,74.24
28.21195340156555,74.05
28.29205322265625,74.14
28.3713800907135,74.14
28.451913595199585,74.07
28.531309843063354,74.11
28.59555673599243,74.19
28.674641370773315,74.12
28.75493025779724,73.98
28.835036516189575,74.08
28.91466236114502,74.08
28.99469804763794,74.03
29.058299779891968,74.07
29.12266993522644,73.96
29.186352968215942,73.79
29.250730752944946,73.97
29.330694437026978,73.88
29.410637140274048,73.95
29.49026894569397,73.9
29.5704505443573,74.01
29.650071382522583,73.91
29.714584827423096,73.87
29.778193473815918,73.89
29.842689752578735,73.86
29.906339406967163,73.79
29.969748973846436,73.84
30.034111738204956,73.84
30.114168405532837,73.78
30.177961349487305,73.76
30.241995573043823,73.72
30.321894884109497,73.77
30.386096477508545,73.79
30.450319051742554,73.77
30.51354146003723,73.73
30.578063249588013,73.69
30.641718864440918,73.79
30.72117304801941,73.64
30.7851345539093,73.85
30.849262714385986,73.71
30.928769826889038,73.74
31.009955644607544,73.75
31.089463472366333,73.67
31.169963598251343,73.61
31.25036096572876,73.72
31.3132963180542,73.62
31.37706685066223,73.63
31.441757202148438,73.5
31.504822731018066,73.42
31.585137367248535,73.45
31.665563821792603,73.55
31.744826078414917,73.49
31.808666467666626,73.46
31.872382164001465,73.48
31.953556299209595,73.52
32.03328609466553,73.46
32.09641647338867,73.42
32.16090989112854,73.38
32.24027752876282,73.45
32.30415320396423,73.44
32.36874437332153,73.4
32.43244433403015,73.31
32.512600898742676,73.4
32.59231638908386,73.35
32.672078371047974,73.27
32.75236630439758,73.31
32.831971406936646,73.19
32.91265106201172,73.36
32.99212193489075,73.37
33.05619502067566,73.24
33.119616746902466,73.27
33.18379092216492,73.13
33.26387071609497,73.18
33.34392046928406,73.22
33.42372012138367,73.19
33.503926515579224,73.26
33.583834171295166,73.1
33.664204359054565,73.18
33.72724103927612,73.06
33.79193449020386,73.09
33.85504412651062,73.05
33.920647859573364,73.1
33.99870419502258,73.17
34.06319546699524,73.12
34.143333196640015,73.0
34.20774435997009,72.98
34.27043700218201,72.98
34.33509016036987,73.05
34.39952635765076,72.98
34.4626362323761,72.91
34.52689337730408,72.91
34.59118938446045,72.95
34.654698610305786,72.95
34.73532319068909,72.89
34.81456756591797,72.9
34.89424777030945,72.95
34.974475622177124,72.9
35.05459141731262,72.87
35.13437080383301,72.85
35.21448755264282,72.83
35.278688192367554,72.86
35.35889482498169,72.89
35.43877363204956,72.81
35.525336027145386,72.75
35.59803318977356,72.72
35.67863464355469,72.68
35.75802254676819,72.75
35.837913036346436,72.79
35.901488304138184,72.83
35.966033935546875,72.64
36.02988862991333,72.64
36.10986399650574,72.72
36.1898889541626,72.66
36.26987361907959,72.61
36.33368635177612,72.66
36.41365575790405,72.5
36.47759795188904,72.57
36.541834115982056,72.61
36.62170100212097,72.56
36.68504858016968,72.56
36.76546335220337,72.55
36.82941746711731,72.68
36.893197536468506,72.5
36.95717120170593,72.48
37.021368980407715,72.57
37.08512353897095,72.44
37.165250301361084,72.56
37.245551347732544,72.5
37.30926465988159,72.4
37.37241268157959,72.52
37.45357298851013,72.47
37.5329155921936,72.43
37.61250019073486,72.47
37.67666053771973,72.48
37.74053454399109,72.35
37.80387330055237,72.41
37.868913412094116,72.3
37.932366371154785,72.31
38.01295065879822,72.2
38.0924711227417,72.24
38.17188596725464,72.18
38.25188183784485,72.25
38.33238506317139,72.19
38.411683320999146,72.22
38.492454290390015,72.25
38.57270908355713,72.22
